league,season,team,player,nation,pos,age,born,tm_position,position_family,minutes,matches_played,starts,goals_p90,assists_p90,goals_assists_p90,non_penalty_goals_p90,np_goals_assists_p90,shots_p90,shots_on_target_p90,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,interceptions_p90,tackles_won_p90,fouls_committed_p90,fouls_drawn_p90,crosses_p90,offsides_p90,attacking_index,creativity_index,defensive_index,discipline_index,tm_matched_name,tm_match_score,market_value_eur
ESP-La Liga,2324,Real Sociedad,Aihen Muñoz,ESP,DF,25.0,1997.0,Left-Back,Full-Back,1127.0,21.0,11.0,0.0,0.1597160603371783,0.1597160603371783,0.0,0.1597160603371783,0.5590062111801243,0.1597160603371783,28.571428571428573,0.0,0.0,0.5590062111801243,1.756876663708962,1.4374445430346052,0.5590062111801243,2.3158828748890863,0.0,0.4392191659272404,0.8544809228039042,2.3158828748890863,-0.878438331854481,Aihen Muñoz,100.0,8000000.0
ESP-La Liga,2324,Sevilla,Dodi Lukebakio,BEL,"MF,FW",25.0,1997.0,Right Winger,Winger,1125.0,23.0,12.0,0.4,0.08,0.48,0.4,0.48,3.36,1.36,40.476190476190474,0.119047619047619,0.2941176470588235,0.16,0.24,1.92,1.76,2.88,0.32,2.16,0.944,0.4,-0.15999999999999992,Dodi Lukébakio,100.0,12000000.0
ESP-La Liga,2324,Granada,Óscar Melendo,ESP,"MF,FW",25.0,1997.0,Attacking Midfield,Attacking Midfield,1122.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.481283422459893,0.160427807486631,33.333333333333336,0.0,0.0,0.32085561497326204,0.48128342245989303,0.8823529411764706,2.9679144385026737,0.7219251336898396,0.08021390374331551,0.2406417112299465,0.21657754010695188,0.8021390374331551,2.085561497326203,Óscar Melendo,100.0,2000000.0
ESP-La Liga,2324,Villarreal,Alfonso Pedraza,ESP,DF,27.0,1996.0,Left-Back,Full-Back,1116.0,19.0,14.0,0.0806451612903225,0.2419354838709677,0.3225806451612903,0.0806451612903225,0.3225806451612903,0.7258064516129032,0.3225806451612903,44.44444444444444,0.1111111111111111,0.25,0.9677419354838709,0.8064516129032258,1.129032258064516,1.3709677419354838,4.67741935483871,0.3225806451612903,0.685483870967742,1.6451612903225807,1.7741935483870965,0.24193548387096775,Alfonso Pedraza,100.0,5000000.0
ESP-La Liga,2324,Alavés,Carlos Vicente,ESP,MF,24.0,1999.0,Right Winger,Winger,1114.0,18.0,12.0,0.1615798922800718,0.3231597845601436,0.4847396768402154,0.1615798922800718,0.4847396768402154,1.2118491921005383,0.6463195691202872,53.333333333333336,0.1333333333333333,0.25,0.40394973070017953,0.5655296229802513,1.4542190305206462,2.0197486535008977,7.271095152603231,0.7271095152603231,1.0906642728904845,2.504488330341113,0.9694793536804309,0.5655296229802516,Carlos Vicente,100.0,4000000.0
ESP-La Liga,2324,Villarreal,Aïssa Mandi,ALG,DF,31.0,1991.0,Centre-Back,Centre-Back,1113.0,16.0,12.0,0.0808625336927223,0.0,0.0808625336927223,0.0808625336927223,0.0808625336927223,0.3234501347708894,0.1617250673854447,50.0,0.25,0.5,0.5660377358490566,0.6469002695417789,0.5660377358490566,0.40431266846361186,0.0,0.0,0.24258760107816701,0.0,1.2129380053908356,-0.16172506738544473,Aïssa Mandi,100.0,1800000.0
ESP-La Liga,2324,Almería,Gonzalo Melero,ESP,"MF,FW",29.0,1994.0,Central Midfield,Central Midfield,1103.0,28.0,10.0,0.0815956482320942,0.0815956482320942,0.1631912964641885,0.0815956482320942,0.1631912964641885,1.14233907524932,0.3263825929283771,28.571428571428573,0.0714285714285714,0.25,0.3263825929283771,0.7343608340888486,1.71350861287398,1.3871260199456028,0.24478694469628284,0.0,0.7343608340888486,0.15503173164097905,1.0607434270172256,-0.32638259292837724,Gonzalo Melero,100.0,1800000.0
ESP-La Liga,2324,Real Sociedad,Umar Sadiq,NGA,FW,26.0,1997.0,Centre-Forward,Forward,1077.0,26.0,12.0,0.2506963788300835,0.0835654596100278,0.3342618384401114,0.2506963788300835,0.3342618384401114,2.7576601671309193,0.8356545961002786,30.303030303030305,0.0909090909090909,0.3,0.0,0.8356545961002786,3.7604456824512535,1.5877437325905293,1.0027855153203342,2.256267409470752,1.7130919220055711,0.38440111420612805,0.8356545961002786,-2.1727019498607243,Umar Sadiq,100.0,10000000.0
ESP-La Liga,2324,Real Sociedad,Javi Galán,ESP,DF,28.0,1994.0,Left-Back,Full-Back,1163.0,19.0,13.0,0.0,0.0773860705073086,0.0773860705073086,0.0,0.0773860705073086,0.232158211521926,0.0773860705073086,33.333333333333336,0.0,0.0,1.0060189165950129,1.8572656921754085,1.7798796216680997,1.7798796216680997,4.024075666380051,0.23215821152192606,0.1934651762682716,1.284608770421324,2.8632846087704213,0.0,Javi Galán,100.0,7000000.0
ESP-La Liga,2324,Valencia,Mouctar Diakhaby,GUI,"DF,MF",26.0,1996.0,Centre-Back,Centre-Back,1073.0,14.0,12.0,0.0838769804287045,0.0,0.0838769804287045,0.0838769804287045,0.0838769804287045,0.587138863000932,0.2516309412861137,42.857142857142854,0.1428571428571428,0.3333333333333333,0.9226467847157502,1.0904007455731592,0.7548928238583411,0.16775396085740912,0.0,0.0,0.3774464119291705,0.0,2.0130475302889095,-0.587138863000932,Mouctar Diakhaby,100.0,2000000.0
ESP-La Liga,2324,Villarreal,Juan Foyth,ARG,DF,25.0,1998.0,Centre-Back,Centre-Back,1062.0,12.0,12.0,0.0847457627118644,0.0847457627118644,0.1694915254237288,0.0847457627118644,0.1694915254237288,0.5084745762711864,0.1694915254237288,33.333333333333336,0.1666666666666666,0.5,1.0169491525423728,1.3559322033898304,1.5254237288135593,0.5932203389830508,1.5254237288135593,0.0,0.423728813559322,0.5423728813559321,2.3728813559322033,-0.9322033898305084,Juan Foyth,100.0,15000000.0
ESP-La Liga,2324,Real Betis,Rodri,ESP,MF,23.0,2000.0,Centre-Forward,Forward,1051.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,1.5413891531874406,0.4281636536631779,27.77777777777778,0.0,0.0,0.6850618458610848,0.9419600380589915,0.5137963843958135,2.483349191246432,3.0827783063748813,0.3425309229305424,0.7706945765937203,0.9248334919124643,1.6270218839200763,1.9695528068506185,Álvaro Rodríguez,90.0,3500000.0
ESP-La Liga,2324,Real Betis,Nabil Fekir,FRA,"MF,FW",30.0,1993.0,Attacking Midfield,Attacking Midfield,1049.0,19.0,10.0,0.0857959961868446,0.1715919923736892,0.2573879885605338,0.0857959961868446,0.2573879885605338,2.3164918970448047,0.7721639656816016,33.333333333333336,0.037037037037037,0.1111111111111111,0.5147759771210677,0.7721639656816016,1.8875119161105816,3.002859866539562,4.718779790276454,0.686367969494757,1.4156339370829363,1.5872259294566253,1.2869399428026693,1.1153479504289803,Nabil Fekir,100.0,10000000.0
ESP-La Liga,2324,Villarreal,José Luis Morales,ESP,"FW,MF",36.0,1987.0,Centre-Forward,Forward,1048.0,29.0,8.0,0.601145038167939,0.0,0.601145038167939,0.601145038167939,0.601145038167939,2.232824427480916,1.0305343511450382,46.15384615384615,0.2692307692307692,0.5833333333333334,0.5152671755725191,0.25763358778625955,0.25763358778625955,0.3435114503816794,0.8587786259541985,1.116412213740458,1.717557251908397,0.25763358778625955,0.7729007633587787,0.08587786259541985,José Luis Morales,100.0,1500000.0
ESP-La Liga,2324,Real Betis,Assane Diao,SEN,MF,17.0,2005.0,Left Winger,Winger,1048.0,18.0,13.0,0.1717557251908397,0.0,0.1717557251908397,0.1717557251908397,0.1717557251908397,1.8034351145038168,0.2576335877862595,14.285714285714286,0.0952380952380952,0.6666666666666666,0.601145038167939,1.0305343511450382,1.0305343511450382,1.8893129770992367,0.7729007633587787,0.08587786259541985,1.0734732824427482,0.2318702290076336,1.631679389312977,0.8587786259541985,Assane Diao,100.0,12000000.0
ESP-La Liga,2324,Real Betis,Youssouf Sabaly,SEN,DF,30.0,1993.0,Right-Back,Full-Back,1046.0,12.0,12.0,0.0,0.0860420650095602,0.0860420650095602,0.0,0.0860420650095602,0.3441682600382409,0.0,0.0,0.0,,0.9464627151051626,0.6883365200764818,0.7743785850860421,0.5162523900573613,2.3231357552581264,0.0,0.25812619502868067,0.7829827915869981,1.6347992351816445,-0.2581261950286807,Youssouf Sabaly,100.0,2500000.0
ESP-La Liga,2324,Sevilla,Isaac Romero,ESP,FW,23.0,2000.0,Centre-Forward,Forward,1039.0,14.0,14.0,0.3464870067372473,0.3464870067372473,0.6929740134744947,0.3464870067372473,0.6929740134744947,3.638113570741097,1.4725697786333012,40.476190476190474,0.0952380952380952,0.2352941176470588,0.0,0.2598652550529355,2.4254090471607315,1.4725697786333012,0.9528392685274303,0.519730510105871,2.512030798845043,0.6323387872954764,0.2598652550529355,-0.9528392685274303,Isaac Romero,100.0,18000000.0
ESP-La Liga,2324,Athletic Club,Ander Herrera,ESP,MF,33.0,1989.0,Central Midfield,Central Midfield,1030.0,23.0,10.0,0.0,0.2621359223300971,0.2621359223300971,0.0,0.2621359223300971,1.2233009708737863,0.174757281553398,14.285714285714286,0.0,0.0,1.3980582524271845,2.883495145631068,1.8349514563106797,0.9611650485436893,1.0485436893203883,0.0,0.8737864077669902,0.5766990291262135,4.281553398058253,-0.8737864077669903,Ander Herrera,100.0,2000000.0
ESP-La Liga,2324,Getafe,Carles Aleñá,ESP,MF,25.0,1998.0,Central Midfield,Central Midfield,1020.0,29.0,10.0,0.088235294117647,0.088235294117647,0.1764705882352941,0.088235294117647,0.1764705882352941,1.4117647058823528,0.4411764705882353,31.25,0.0625,0.2,0.3529411764705882,0.7941176470588235,1.9411764705882353,1.588235294117647,2.8235294117647056,0.2647058823529412,0.8823529411764706,0.9352941176470586,1.1470588235294117,-0.3529411764705883,Carles Aleñá,100.0,3000000.0
ESP-La Liga,2324,Real Betis,Aitor Ruibal,ESP,"DF,MF",27.0,1996.0,Right Winger,Winger,1017.0,18.0,11.0,0.1769911504424778,0.0884955752212389,0.2654867256637168,0.1769911504424778,0.2654867256637168,1.1504424778761062,0.1769911504424778,15.384615384615383,0.1538461538461538,1.0,1.238938053097345,2.389380530973451,1.415929203539823,1.1504424778761062,2.47787610619469,0.08849557522123894,0.8407079646017699,0.8318584070796459,3.6283185840707963,-0.2654867256637168,Aitor Ruibal,100.0,3500000.0
ESP-La Liga,2324,Almería,Álex Centelles,ESP,DF,25.0,1997.0,Left-Back,Full-Back,980.0,14.0,11.0,0.0,0.0918367346938775,0.0918367346938775,0.0,0.0918367346938775,0.183673469387755,0.0918367346938775,50.0,0.0,0.0,1.4693877551020407,0.6428571428571428,0.9183673469387755,1.193877551020408,3.9489795918367347,0.09183673469387754,0.183673469387755,1.2765306122448978,2.1122448979591835,0.2755102040816325,Álex Centelles,100.0,1200000.0
ESP-La Liga,2324,Almería,Alejandro Pozo Pozo,ESP,"DF,MF",24.0,1999.0,Right Winger,Winger,976.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.3688524590163934,0.1844262295081967,50.0,0.0,0.0,0.6454918032786885,1.1987704918032787,1.4754098360655736,0.5532786885245902,3.7807377049180326,0.0,0.1844262295081967,1.1342213114754098,1.8442622950819672,-0.9221311475409835,Álex Pozo,85.5,2000000.0
ESP-La Liga,2324,Getafe,Óscar Rodríguez Arnaiz,ESP,"MF,FW",25.0,1998.0,Attacking Midfield,Attacking Midfield,967.0,24.0,9.0,0.1861427094105481,0.093071354705274,0.2792140641158221,0.1861427094105481,0.2792140641158221,3.1644260599793177,0.9307135470527406,29.41176470588235,0.0588235294117647,0.2,0.5584281282316443,1.1168562564632887,1.8614270941054811,1.3960703205791107,1.5822130299896588,0.09307135470527406,1.861427094105481,0.5677352637021716,1.675284384694933,-0.4653567735263704,Óscar Rodríguez,95.0,2500000.0
ESP-La Liga,2324,Valencia,André Almeida,POR,"FW,MF",23.0,2000.0,Attacking Midfield,Attacking Midfield,965.0,18.0,12.0,0.1865284974093264,0.0932642487046632,0.2797927461139896,0.1865284974093264,0.2797927461139896,0.9326424870466322,0.3730569948186529,40.0,0.2,0.5,0.27979274611398963,1.3056994818652852,1.1191709844559585,1.8652849740932644,1.4922279792746116,0.09326424870466322,0.7461139896373057,0.5409326424870466,1.585492227979275,0.7461139896373059,André Almeida,100.0,15000000.0
ESP-La Liga,2324,Villarreal,Gonçalo Guedes,POR,"FW,MF",26.0,1996.0,Left Winger,Winger,951.0,17.0,9.0,0.2839116719242902,0.1892744479495268,0.473186119873817,0.2839116719242902,0.473186119873817,2.365930599369085,0.7570977917981073,32.0,0.12,0.375,0.18927444794952683,0.47318611987381703,0.47318611987381703,1.5141955835962146,2.6498422712933754,0.28391167192429023,1.6561514195583595,0.9842271293375393,0.6624605678233438,1.0410094637223977,Gonçalo Guedes,100.0,15000000.0
ESP-La Liga,2324,Alavés,Aleksandar Sedlar,SRB,DF,31.0,1991.0,Centre-Back,Centre-Back,946.0,11.0,11.0,0.095137420718816,0.0,0.095137420718816,0.095137420718816,0.095137420718816,0.3805496828752642,0.095137420718816,25.0,0.25,1.0,1.427061310782241,0.7610993657505285,1.331923890063425,0.38054968287526425,0.0,0.09513742071881606,0.2854122621564481,0.0,2.1881606765327692,-0.9513742071881607,Aleksandar Sedlar,100.0,400000.0
ESP-La Liga,2324,Barcelona,Gavi,ESP,"MF,FW",18.0,2004.0,Central Midfield,Central Midfield,944.0,12.0,10.0,0.0953389830508474,0.0953389830508474,0.1906779661016949,0.0953389830508474,0.1906779661016949,0.9533898305084746,0.4766949152542373,50.0,0.1,0.2,0.7627118644067796,2.1927966101694913,2.955508474576271,2.1927966101694913,0.7627118644067796,0.3813559322033898,0.6673728813559322,0.32415254237288127,2.9555084745762707,-0.7627118644067798,Gavi,100.0,90000000.0
ESP-La Liga,2324,Barcelona,Oriol Romeu,ESP,MF,31.0,1991.0,Defensive Midfield,Defensive Midfield,936.0,28.0,11.0,0.0,0.0961538461538461,0.0961538461538461,0.0,0.0961538461538461,0.9615384615384616,0.1923076923076923,20.0,0.0,0.0,1.0576923076923077,2.1153846153846154,1.4423076923076923,1.0576923076923077,0.673076923076923,0.0,0.5769230769230769,0.298076923076923,3.1730769230769234,-0.3846153846153846,Oriol Romeu,100.0,2000000.0
ESP-La Liga,2324,Osasuna,José Arnaiz,ESP,"FW,MF",28.0,1995.0,Centre-Back,Centre-Back,929.0,26.0,9.0,0.193756727664155,0.0968783638320775,0.2906350914962325,0.193756727664155,0.2906350914962325,2.809472551130247,0.8719052744886975,31.03448275862069,0.0689655172413793,0.2222222222222222,0.2906350914962325,0.77502691065662,0.77502691065662,1.8406889128094723,4.359526372443487,0.2906350914962325,1.6953713670613562,1.4047362755651238,1.0656620021528525,1.0656620021528522,José María Giménez,85.5,22000000.0
ESP-La Liga,2324,Valencia,Roman Yaremchuk,UKR,FW,27.0,1995.0,Centre-Forward,Forward,928.0,25.0,11.0,0.2909482758620689,0.0,0.2909482758620689,0.2909482758620689,0.2909482758620689,1.7456896551724137,0.8728448275862069,50.0,0.1666666666666666,0.3333333333333333,0.09698275862068965,0.1939655172413793,0.6788793103448275,1.2607758620689655,0.29094827586206895,1.4547413793103448,1.1637931034482758,0.08728448275862068,0.29094827586206895,0.581896551724138,Roman Yaremchuk,100.0,3500000.0
ESP-La Liga,2324,Almería,Luis Suárez,COL,"FW,MF",25.0,1997.0,Centre-Forward,Forward,917.0,15.0,10.0,0.588876772082879,0.0,0.588876772082879,0.4907306434023991,0.4907306434023991,3.925845147219193,1.3740458015267176,35.0,0.15,0.4285714285714285,0.0,0.49073064340239914,1.766630316248637,1.668484187568157,0.6870229007633588,0.49073064340239914,2.5517993456924755,0.20610687022900764,0.49073064340239914,-0.0981461286804799,Luis Suárez,100.0,3500000.0
ESP-La Liga,2324,Almería,Jonathan Viera,ESP,MF,33.0,1989.0,Attacking Midfield,Attacking Midfield,1529.0,21.0,19.0,0.1177240026160889,0.2354480052321779,0.3531720078482668,0.0,0.2354480052321779,1.5304120340091565,0.6474820143884893,42.30769230769231,0.0769230769230769,0.1818181818181818,0.23544800523217793,0.7652060170045782,0.7652060170045782,1.9424460431654678,1.2949640287769786,0.2943100065402224,1.118378024852845,0.6239372138652715,1.0006540222367561,1.1772400261608895,Jonathan Viera,100.0,1000000.0
ESP-La Liga,2324,Villarreal,Francis Coquelin,FRA,MF,32.0,1991.0,Defensive Midfield,Defensive Midfield,910.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.2967032967032967,0.0,0.0,0.0,,1.4835164835164836,1.1868131868131868,1.7802197802197803,0.7912087912087913,0.2967032967032967,0.09890109890109891,0.14835164835164835,0.08901098901098901,2.6703296703296706,-0.989010989010989,Francis Coquelin,100.0,1500000.0
ESP-La Liga,2324,Getafe,Domingos Duarte,POR,DF,28.0,1995.0,Centre-Back,Centre-Back,907.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0992282249173098,0.0,0.0,0.0,,0.8930540242557884,0.39691289966923926,0.7938257993384785,0.7938257993384785,0.19845644983461963,0.0,0.0496141124586549,0.05953693495038589,1.2899669239250278,0.0,Domingos Duarte,100.0,2000000.0
ESP-La Liga,2324,Celta Vigo,Anastasios Douvikas,GRE,FW,23.0,1999.0,Centre-Forward,Forward,905.0,32.0,7.0,0.6961325966850829,0.0994475138121546,0.7955801104972375,0.6961325966850829,0.7955801104972375,2.585635359116022,1.4917127071823204,57.69230769230769,0.2692307692307692,0.4666666666666667,0.0,0.6961325966850829,1.69060773480663,2.983425414364641,0.2983425414364641,0.5966850828729282,2.0883977900552484,0.18895027624309382,0.6961325966850829,1.2928176795580109,Anastasios Douvikas,100.0,6000000.0
ESP-La Liga,2324,Real Betis,Abde Ezzalzouli,MAR,MF,21.0,2001.0,Left Winger,Winger,933.0,28.0,6.0,0.0964630225080385,0.0,0.0964630225080385,0.0964630225080385,0.0964630225080385,3.665594855305466,0.9646302250803858,26.31578947368421,0.0263157894736842,0.1,0.4823151125401929,1.4469453376205788,0.9646302250803858,1.832797427652733,3.858520900321543,0.3858520900321543,1.9292604501607715,1.1575562700964628,1.9292604501607715,0.8681672025723473,Abde Ezzalzouli,100.0,9000000.0
ESP-La Liga,2324,Osasuna,Ezequiel Ávila,ARG,"FW,MF",29.0,1994.0,,,1162.0,23.0,14.0,0.1549053356282272,0.2323580034423407,0.387263339070568,0.1549053356282272,0.387263339070568,2.7882960413080893,0.6970740103270223,25.0,0.0555555555555555,0.2222222222222222,0.387263339070568,0.23235800344234078,0.8519793459552496,2.478485370051635,7.1256454388984505,0.3098106712564544,1.7814113597246126,2.3700516351118757,0.6196213425129088,1.6265060240963856,,73.28571428571429,
ESP-La Liga,2324,Real Sociedad,Sheraldo Becker,SUR,"FW,MF",28.0,1995.0,Left Winger,Winger,1416.0,26.0,15.0,0.1271186440677966,0.1906779661016949,0.3177966101694915,0.1271186440677966,0.3177966101694915,2.3516949152542375,0.8898305084745763,37.83783783783784,0.054054054054054,0.1428571428571428,0.0635593220338983,0.38135593220338987,1.0805084745762712,0.6355932203389831,6.546610169491526,0.6355932203389831,1.4936440677966103,2.1546610169491527,0.44491525423728817,-0.44491525423728806,Sheraldo Becker,100.0,10000000.0
ESP-La Liga,2425,Rayo Vallecano,Florian Lejeune,FRA,DF,33.0,1991.0,Centre-Back,Centre-Back,3325.0,37.0,37.0,0.0541353383458646,0.081203007518797,0.1353383458646616,0.0541353383458646,0.1353383458646616,1.5699248120300753,0.4601503759398496,29.310344827586206,0.0344827586206896,0.1176470588235294,1.1368421052631579,0.7578947368421053,1.3533834586466167,0.5142857142857143,0.21654135338345865,0.0,0.9203007518796993,0.1461654135338346,1.8947368421052633,-0.8390977443609023,Florian Lejeune,100.0,2500000.0
ESP-La Liga,2425,Valencia,Cristhian Mosquera,ESP,DF,20.0,2004.0,Centre-Back,Centre-Back,3319.0,37.0,37.0,0.0271166013859596,0.0,0.0271166013859596,0.0271166013859596,0.0271166013859596,0.1355830069297981,0.0542332027719192,40.0,0.2,0.5,0.867731244350708,0.9761976498945465,0.37963241940343473,0.6779150346489906,0.05423320277191925,0.0,0.09490810485085865,0.016269960831575773,1.8439288942452545,0.2982826152455559,Cristhian Mosquera,100.0,30000000.0
ESP-La Liga,2425,Mallorca,Antonio Raillo,ESP,DF,32.0,1991.0,Centre-Back,Centre-Back,3207.0,36.0,36.0,0.0561272217025257,0.0,0.0561272217025257,0.0561272217025257,0.0561272217025257,0.9822263797942002,0.2245088868101029,22.857142857142858,0.0571428571428571,0.25,0.7577174929840973,0.42095416276894293,1.4031805425631432,0.25257249766136575,0.05612722170252572,0.05612722170252572,0.5472404115996258,0.016838166510757716,1.1786716557530403,-1.1506080449017775,Antonio Raíllo,100.0,1800000.0
ESP-La Liga,2425,Espanyol,Omar El Hilali,MAR,DF,20.0,2003.0,Right-Back,Full-Back,3153.0,36.0,36.0,0.0,0.0570884871550903,0.0570884871550903,0.0,0.0570884871550903,0.0570884871550903,0.0,0.0,0.0,,1.2844909609895339,2.2264509990485255,1.4843006660323501,0.8563273073263559,1.6270218839200763,0.19980970504281637,0.08563273073263546,0.5451950523311132,3.5109419600380596,-0.6279733587059942,Omar El Hilali,100.0,15000000.0
ESP-La Liga,2425,Alavés,Carlos Vicente,ESP,MF,25.0,1999.0,Right Winger,Winger,3092.0,37.0,35.0,0.1455368693402328,0.1455368693402328,0.2910737386804657,0.1164294954721863,0.2619663648124191,1.0478654592496766,0.407503234152652,38.888888888888886,0.1388888888888889,0.3571428571428571,0.407503234152652,0.9605433376455369,1.1060802069857698,1.833764553686934,7.742561448900388,0.2910737386804657,0.815006468305304,2.4683053040103493,1.368046571798189,0.7276843467011642,Carlos Vicente,100.0,10000000.0
