goals_p90,assists_p90,goals_assists_p90,non_penalty_goals_p90,np_goals_assists_p90,shots_p90,shots_on_target_p90,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,interceptions_p90,tackles_won_p90,fouls_committed_p90,fouls_drawn_p90,crosses_p90,offsides_p90,attacking_index,creativity_index,defensive_index,discipline_index
-0.044809713216403806,0.9744113036756356,0.39521281630354976,0.02644928518810596,0.4805623438066713,-0.20634569113381843,-0.2839857719572459,-0.09481599434521461,0.33944695586945944,0.5622883069048389,-0.09416765194794685,-0.2368253786194197,-0.7593178065145398,-0.15933984557723654,1.405896104604607,-0.4463617445132411,-0.009455471797645451,1.4416263848071142,-0.19240694600413732,0.39548882428812127
-0.8163768273389059,-0.6646653872889247,-0.9029684423286191,-0.8286260488963232,-0.9164282678589515,-0.4873363213518324,-0.8393569784716369,-1.3584896911418496,-1.0686904699285833,-1.1510805001392965,1.1858514986776592,0.7469047198646883,2.012284301560665,-0.3579682667429606,-0.47321600600523567,-0.7135273244672904,-0.6526249283246522,-0.5396529832099677,1.1189283208040497,-1.7670074874170763
-0.8163768273389059,-0.6630937769244236,-0.9022769615309681,-0.8286260488963232,-0.9156841559130717,-0.624713850831512,-0.9180180152443854,-1.5294502764227564,-1.0686904699285833,-1.1510805001392965,0.12901481088867614,0.4786713588487076,-0.2976109116658166,-0.5522293415203752,-0.2784795770359479,-0.7135273244672904,-0.7489927475315088,-0.36152539639590486,0.35356567338561,-0.2962721577456477
0.34737040245492773,-0.6630937769244236,-0.03196859144115644,0.46107582290714516,0.020866587047522662,1.0390431723075844,0.8376331157616697,0.24977753419301857,-0.043649255560891075,-0.08022499573671196,-0.5848447074905364,-1.2134093169849252,-0.2976109116658166,0.30083016076305374,-0.38347092575070624,-0.4448851477190954,0.7196922515827071,-0.45742522229314636,-1.0448006131602547,0.48973977562424276
-0.8163768273389059,-0.9927692741547857,-1.0473283565459366,-0.8286260488963232,-1.071775946406504,-0.689258929556111,-0.8359898918105177,-1.0968577023313926,-1.0686904699285833,-1.1510805001392965,1.5152137179801215,-0.4221408355794583,-0.6056526752409306,-0.49085264992257577,-0.731489850336381,-0.7135273244672904,-0.8441673791184087,-0.828585802131381,0.6267201755121667,-0.019715905994037983
-0.6203970568213794,-0.659657100110407,-0.7542014123384724,-0.611435003967395,-0.7563380317384658,-0.9031093401044187,-0.755085794259528,-0.06262868673450057,-0.175064795864441,-0.08022499573671196,0.2204930112707032,-0.20651842090373046,-0.6037552365653864,-1.1993379885374444,-0.8019770216452259,-0.7135273244672904,-0.8939391323400347,-0.8391362030093111,0.0065618541737659025,-0.6738718636368024
4.512773872875601,-0.3217986708677949,3.2332922268991777,4.42109405620246,3.0581307294009816,2.7745407495002987,2.8203932232195768,0.6947526558271716,1.658810500475886,1.2583443847665188,-1.4364440489510926,-1.7712238767394162,-0.32812303106040663,0.2851383363976207,-0.8543901272663336,1.610172103880709,3.0608444441549536,-0.8324106015962122,-1.8608458367552556,0.49707304384399775
1.1618331073100134,-0.9927692741547857,0.43207595037110536,0.7059947803985717,0.042629102745780405,0.653737228947619,0.46882102172469664,0.15549779966310653,1.0057977020060325,1.1033521407082498,-0.5620956330228336,0.24299777730761768,1.0629114984240124,0.9549612484834502,-0.6935656294957361,-0.3025381093068613,0.6080153522430589,-0.7939455558594025,-0.182092973218056,0.1207727043085141
0.3745771627291423,1.7062934693842897,1.0308665171300617,0.4912272241333195,1.1645979870733065,0.9141853115646438,0.8824090804356207,0.44317186143386345,0.037703221769878566,-0.08022499573671196,-0.9234165409058357,-1.2641334548917025,-0.7807057392431778,0.2964025162875346,1.151770217465589,1.6233152001948947,0.9966875114688214,1.3277829034077602,-1.2694560788121865,0.8306866607493781
-0.8163768273389059,-0.31723941422031826,-0.7501071515096027,-0.8286260488963232,-0.751932141650615,-0.2800638634112857,-0.4235388350334416,-0.34587699370878444,-1.0686904699285833,-1.1510805001392965,0.6133829114303131,0.9038473497327244,1.8077589194688242,1.532541016301728,-0.5669382542522603,-0.438293323827577,-0.4544024893769667,-0.5691132624702699,0.8806584393788315,0.12098632556971223
-0.2197750174294871,-0.9927692741547857,-0.6011596908066568,-0.8286260488963232,-1.071775946406504,-0.13406139464305045,-0.0139333547949988,0.45284157779590567,-0.043649255560891075,-0.1625984960753726,0.6883441048510816,-0.6119067055009979,-0.2468133731433496,-0.26576559479256107,-0.20782427322891237,-0.43808536462799996,-0.30060901876426527,-0.3502660330481072,0.03962546560700114,-0.06860310866582
-0.6165280560366748,-0.9927692741547857,-0.8978714521911058,-0.6071472536498914,-0.9109433270446303,-0.9304039043729416,-0.9131704936567384,-1.0362947419586015,-0.10059598969242921,0.9906305086658725,0.47960276570088145,2.301373296674053,1.430951082299749,-0.6205838346686385,0.4268571399814735,-0.5751266282458399,-0.9624447338769118,0.2294563704848933,1.6188345211611295,-1.5937939338597118
-0.4151560471482984,-0.31080334467063736,-0.44722243265778905,-0.3839803578299346,-0.4259937522004437,-0.6724432581669599,-0.5823859843099547,-0.006724415621155216,0.15416571563287443,0.27672683906414947,0.5618465539303404,0.05769320798232423,-0.9653215061538327,0.21397138522119288,0.10630197916587875,-0.435671048669043,-0.6263683269383508,0.04686914503725755,0.35735876701617003,0.8865869950323462
-0.8163768273389059,0.03252404076103104,-0.5962174099409429,-0.8286260488963232,-0.5863292855212764,-1.0745175106964828,-1.0776226635176631,-2.18699098904163,-1.0686904699285833,-1.1510805001392965,-0.394954803518312,-0.3758250736092941,-0.6938042767660374,-1.238188391260171,-0.9071443526098792,-0.7135273244672904,-0.9602501656040424,-0.8233358473595159,-0.4467889847994173,-0.6453556942348684
-0.009012312599523424,-0.9927692741547857,-0.44354080122289247,0.06612110858696231,-0.4220318982482593,-0.6681754582268535,-0.6623935459815476,-0.37010217785790106,1.377021901194332,2.2756571139489745,1.8387740500006062,-0.07562347399403299,-0.485520268274959,-0.609759292617169,-0.7977466053930913,-0.573746866703755,-0.6221035254623579,-0.8891051816063252,1.015279059611977,-0.2150755081869571
-0.412229676774547,0.03764066766848109,-0.291724736448768,-0.3807372606590086,-0.2586605540856296,-0.7042496850001169,-0.5787738933675567,0.11440150512442697,0.22210217038628924,0.27672683906414947,-0.31393433517971503,0.9550900430569517,-0.8206601650863667,-0.7130556661125474,0.18688130948107265,0.2660627089035756,-0.5953634900360844,0.17678165788981756,0.3762849811234385,-0.07089608164920679
0.6035891245957922,2.110372804977711,1.379920883195874,0.7450255991783261,1.5402201654959276,1.2234730903401396,0.42469068473785976,-0.4116310649706718,0.09302290635480212,0.5146947289313906,-0.009850809488135473,-0.9501695984853734,0.6069016809911613,0.7602427790391437,2.8631825519880314,-0.01112379104281887,1.333987343011963,2.956300616174346,-0.559960727954264,0.2670408488376565
-0.6135245484910925,-0.303182145458676,-0.5922191240943475,-0.6038186705999453,-0.5820266754247985,-0.849781100655412,-0.7437752527942137,-0.21436885118500976,-0.23889520115473697,-0.08022499573671196,2.0059564270356387,1.8518160190495363,0.6746085286749472,-0.7617089649644732,-0.22968590977197906,0.4103183290118643,-0.8008411027139808,-0.2587928875488452,2.235979390027781,-1.1836469357022161
-0.6129758754030182,0.044409202835016995,-0.43887474592673287,-0.6032106135489113,-0.41701069231195137,-0.4400312952852587,-0.5754970660520422,-0.5299883932420691,-0.6040051194152292,-0.4371768305375737,0.36910110331420426,0.38386776611459755,-0.2677933520303651,-0.33816949732524243,-0.007549428723198813,-0.4318059690984335,-0.4600689008113609,0.00028111230751625484,0.43658532836464814,-0.12033240140810128
-0.42309952916178417,-0.6585371861894506,-0.6061597132094129,-0.39278357845993755,-0.5970283340801961,-0.9374344243555149,-0.6730961268967482,0.6897496286659408,0.8674984905437249,0.5622883069048389,0.08229527871832217,-0.5574409850059018,-1.0574676946828165,-1.5537480773199166,-0.8369823050204073,-0.44117212547789864,-0.8672645576385332,-0.870929286267534,-0.2777717083743631,-0.6763848965358769
-0.8163768273389059,-0.6466418855732761,-0.8950384199615558,-0.8286260488963232,-0.9078946623062427,-0.9592728683409674,-0.8262684959662073,-0.30403349381485617,-1.0686904699285833,-1.1510805001392965,0.5214304300828198,0.5348285817942496,-0.2654296776581624,-0.3892657615529298,0.5263187110812426,-0.29045486739111953,-0.9817732772078551,0.37624167169299544,0.6124121987675035,-0.16910081069228702
-0.20451902384017231,0.04722216267187384,-0.13217263534339924,-0.1505456769330122,-0.08696435539718464,0.3813964638775708,-0.23847695368876778,-0.7180170565952108,-0.3271712935774868,0.1339461051438049,-0.07560094722714764,-0.05413300609600063,0.01002686295583061,-0.1233957056321965,-0.13381307833547562,-0.5722846147240511,0.22283597846318323,-0.11459438832126531,-0.07513556196484059,-0.12085841360730698
0.006125772051840115,-0.2937541964335331,-0.12466549856790961,0.08289761778977404,-0.07888582281468624,0.09551926342399815,-0.40079920193379476,-0.7707494541702103,0.12281042882360613,0.9906305086658725,-0.13773441383068113,1.5325313709165747,0.23491073854098393,-0.27000620930813224,-0.6651566992230495,-0.5711259831206885,0.02438114494432592,-0.655031308858751,0.8146538216377497,-0.41655799129903603
0.006447187682707936,0.7554513188174748,0.3372067644527437,0.08325382086389913,0.4181412378813347,1.2974744803009381,1.1229131709402438,0.3412993566619252,-0.414204060754846,-0.4920924974300139,0.9228243636436142,-0.41015589598828656,-1.068624518020614,-0.6952000982761961,1.0608883709098464,1.5657844932571385,1.0281354593499994,1.0911085866057724,0.2924114573510023,0.12265234601534103
-0.8163768273389059,-0.9927692741547857,-1.0473283565459366,-0.8286260488963232,-1.071775946406504,-1.1803051286332227,-0.9082845026835444,0.5746800039576382,-1.0686904699285833,-1.1510805001392965,0.39368422731981173,0.11413755935405627,-1.4802585094925298,-0.37536358075628107,1.0059747872314044,-0.285989286335194,-1.1894756314046744,0.7584264449257193,0.29340048637996796,0.7113399757602604
-0.40415939303187604,-0.6424406525873615,-0.5849131418975911,-0.3717935143003155,-0.5741646080362899,-0.2772095931452508,-0.5688125436112311,-0.7585404754213189,-0.2675088311124556,0.27672683906414947,0.39700561207191404,1.3912951376117568,0.03449515977412401,-0.5865733465411369,0.7301060704191653,-0.5707914459053092,-0.3956958662824737,0.5630614049936132,1.0403490971799803,-0.5651071388719747
-0.8163768273389059,-0.9927692741547857,-1.0473283565459366,-0.8286260488963232,-1.071775946406504,-1.141862815637699,-1.0776226635176631,-2.18699098904163,-1.0686904699285833,-1.1510805001392965,-0.13024955265454327,-1.1536972863326327,0.4537375247708538,-0.31669070343491434,-0.34699041526059654,-0.5704553331614425,-1.1624426395206637,-0.477381352119661,-0.7480561560097888,-0.615859427357581
1.8756851816819462,-0.9927692741547857,0.965930226820752,1.4663194533818127,0.5947587483188127,1.0129464427985477,1.222831588285886,0.7719422177433,1.3284958620847511,0.9113078787101252,-1.6508037790341301,-1.0761191362647493,1.0823145544403747,1.4545746803737654,-0.700551407294058,2.4414858716934567,1.043849200206364,-0.8003264137378546,-1.5788552527019066,0.5672605526877519
-0.3984318780653235,-0.9927692741547857,-0.7347682246915305,-0.36544609917095455,-0.7354257126636098,-0.9485613806537184,-0.6477228864100057,0.9512715030029928,1.0435156687684808,0.5622883069048389,1.6571106008864493,-0.6107301256271505,-0.9095005523459444,-0.46288548733591384,-0.9245716348143154,-0.7135273244672904,-0.9192313845998948,-1.004948042849599,0.5984585572552754,0.22306141633294774
-0.1882125509545657,-0.2809639444147677,-0.2643739291978364,-0.1324743225489463,-0.22922797624107935,-0.9095117447533063,-0.6468678749201335,0.6897496286659408,1.8355929707798802,1.4189727104269063,0.7390608686794083,0.7623113740201035,0.28137556008665676,-0.5145843833729057,-0.8678621972806363,-0.7135273244672904,-0.7303180720981431,-0.8381169292868009,0.8705011631403503,-0.6750983499762855
-0.3974339991573879,0.43140788379699013,-0.10740916974778736,-0.3643402178743557,-0.06031605130302075,-0.7564074645451154,-0.6466964643397128,-0.02943552576095174,0.38345125042564837,0.5622883069048389,0.35456373949715053,1.8294574097069427,-0.6964214586250252,-0.35152942678404525,0.2282613973219131,-0.13326877477003485,-0.5687787674220782,0.2782138321521869,1.271500294690095,0.1734840905350586
2.7503143968027115,0.433678393415088,2.2476334638937296,2.194043104881409,1.7985959267644747,1.427177426919124,2.375282999405221,1.5961199602724354,1.636669447443684,0.6693738573450971,-1.572582732203679,-0.8334667299989652,-0.4837749482777064,-1.2178489531653895,0.3626274203903475,0.594135849955072,1.7750587675542095,0.40131161823977995,-1.3922365900357334,-0.7766179025987543
0.4495189568937451,0.08306956289916557,0.37272189380902276,0.5742801154622391,0.45635955443220544,0.6342308635692167,0.5717106617047496,0.3356892449480862,0.2717480411676295,0.20157908436923125,-0.32928586107117264,-0.5961163583412091,0.5827497393324165,0.0949213269925071,0.35092146614106273,0.6014734389097467,0.5739262257204153,0.3339586760919139,-0.5374621809897718,-0.32873927803950703
-0.6052249366008087,-0.633868632565054,-0.7315084720127439,-0.8286260488963232,-0.9018468973093621,-0.4817401673604521,-0.556362717171483,-0.3859012109986291,-0.5635976976314594,-0.4371768305375737,0.3712631673061709,-0.13436569172699878,-0.47208963534624127,-0.9415719703556639,-0.3528817896563809,-0.7135273244672904,-0.5898395239231581,-0.42476192196303447,0.13551740636410559,-0.5304010043245743
-0.8163768273389059,0.44456293385035955,-0.41492757570959177,-0.8286260488963232,-0.3912408148415636,-0.8665080869209743,-0.9036600067250223,-1.1248098378880653,-1.0686904699285833,-1.1510805001392965,-0.17086352494451915,-1.0541113604548042,-1.034377566476043,-0.17493238896307847,-0.7908429807906737,-0.7135273244672904,-0.7517519678688279,-0.6505172322947227,-0.7133617056971162,0.5775695995042236
1.0878092548518885,1.8842059653410443,1.6425354952228026,1.0471782812615613,1.6525527957103807,1.0260103899890904,0.9245560652834908,0.3742361415625298,0.6176676569343948,0.5250411589256185,0.3754799741876084,0.5618131846608704,0.025923589672369844,1.796870959925519,-0.5998397529118014,0.6051731998999553,1.2852668444074418,-0.2433979849142281,0.5440656389397341,1.637128388971221
0.030608954817292425,1.1666980616856073,0.5362174442208567,0.11003066337898175,0.6322993528661248,0.5641885035442754,0.14207528817008036,-0.25382129394214226,-0.13931976890187497,0.07275436203508576,-1.025622809144636,-0.513593971770546,1.5826592159738684,2.018817959692286,-0.5422530955219265,2.0726356856287333,0.5807882992277406,-0.3067518255037603,-0.8905111333873297,0.7298098630772394
0.8892583726937467,1.5439561597789622,1.3443453133849559,0.8253334597119051,1.3303559578415551,0.5774930047930098,0.5013579515990164,0.29851290465771135,0.7900509321248332,0.7526626187986314,-1.2562022618350206,-0.7349630546048704,-1.5217094696410207,-0.2722255113686395,1.7494679414292564,1.353570315817121,0.8675175528232609,1.8474893952496023,-1.1524941071030157,0.8359760378898877
-0.8163768273389059,-0.9927692741547857,-1.0473283565459366,-0.8286260488963232,-1.071775946406504,-0.9785037387737924,-1.0776226635176631,-2.18699098904163,-1.0686904699285833,-1.1510805001392965,-1.0984993422886205,-1.1212346059331606,-1.3782597983603384,-1.2645570199931035,-0.9049080891026463,-0.5656978703524076,-1.0475670179742782,-0.986987223854934,-1.2869679534666087,-0.18081341327515973
-0.8163768273389059,-0.6294971265773589,-0.8874950288680542,-0.8286260488963232,-0.8997771159561689,-0.9000161182465258,-0.9896878248222357,-1.6116428655001156,-1.0686904699285833,-1.1510805001392965,1.1047677360106647,-0.42081184382960213,1.04827445663504,0.06303047815093131,-0.847015758491478,-0.41750829576465065,-0.9375142645493215,-0.8754008517980897,0.39102042226576983,-0.690601566462132
-0.8163768273389059,-0.9927692741547857,-1.0473283565459366,-0.8286260488963232,-1.071775946406504,-1.1337699695875119,-0.8134964346068853,1.2650977522074551,-1.0686904699285833,-1.1510805001392965,-0.5456694900185064,-0.1853785947262462,-0.37608615032039444,-0.5437844196182866,-0.9241194657516497,-0.5653373107082251,-1.15675167494164,-1.004535028492544,-0.4225242718733459,-0.232443929010015
-0.6023924112372486,-0.62905411176324,-0.7272718638055915,-0.5914816803275826,-0.7273587761632722,-0.9384994039068549,-0.8134964346068853,-0.30403349381485617,-0.012587400580051285,0.27672683906414947,0.4781675639430944,3.1592894105436815,1.266630599275859,0.6187998289025588,-0.055380074252093986,-0.2689572831900943,-0.909582736066321,-0.15224373478564682,2.1184764657448585,-0.33446384231302234
-0.6022182986122678,0.8272862577475801,-0.08637761756149855,-0.5912887231521812,-0.03768371028158412,-0.2736897204886252,-0.2845992422965318,0.032208916047067854,-0.6537928355416601,-0.6751447204048144,-0.3870667042292492,-0.2616426200512459,-0.23155590104576698,0.1774421448773256,2.012692492916616,0.1763362243869833,-0.22210851090591943,1.9721020594184568,-0.37563552758683055,0.3288731204244318
-0.38490005388802323,-0.9927692741547857,-0.7246484499306707,-0.3504496991593547,-0.7245356846039014,-0.6593585296879488,-0.633804000183979,-0.26916391056991595,0.22210217038628924,0.5622883069048389,0.9726563302322406,-0.8752243403804709,-0.5763032309910708,-0.7575147791238754,-0.7293256240511118,-0.7135273244672904,-0.7123878449417492,-0.8266089828362652,0.04982217671786007,-0.2863806864529984
-0.16783268326078177,-0.6253198698495696,-0.40064336916092685,-0.10988870185841496,-0.3758693847651481,-0.421172743042002,-0.632892668226415,-0.7486206801878446,0.38345125042564837,1.4189727104269063,-0.6131059220990605,0.6989835057073333,0.5095817767228851,-0.30813005888848227,-0.7483895217627139,-0.4141043808555444,-0.4336852514282147,-0.784639891764569,0.054518987755768564,-0.6478556088454637
-0.5996614450375155,-0.6244122138488148,-0.7231871576405231,-0.5884551363071499,-0.7229631679798465,-0.893464175049587,-0.8101255358435118,-0.4609466184170874,-0.10059598969242921,0.27672683906414947,-0.6103543848043758,-0.3181124107462741,-1.4364848497438407,-0.8653531851769255,-0.8847696763795779,-0.5634460425210982,-0.8765115523963009,-0.9090637875657592,-0.5372227407389559,0.22859871748117935
-0.5992144248595012,-0.9927692741547857,-0.8849234530514546,-0.58795973425973,-0.8970098080405076,-0.8132169023612454,-0.5415248721641042,0.7719422177433,-0.23889520115473697,-0.4371768305375737,0.6707705740942868,0.7118210889346948,0.44986871990277555,0.2038652338387775,-0.7083203957839933,-0.7135273244672904,-0.8755936080581634,-0.8074226616925945,0.8017025686516907,-0.13345431016155235
-0.38151382559576086,-0.6231950075363629,-0.5595099103617672,-0.34669697274671407,-0.5468278430618008,-0.45538018279409226,-0.7197812629280921,-0.986264470346296,-0.05850492533433551,0.9906305086658725,0.033538680342955984,0.7153424942696756,0.23556276172419954,-1.0313330272914822,-0.8453432350974287,-0.7135273244672904,-0.512267940338749,-0.8728546943565189,0.43662095893755376,-1.1185127918858244
0.2743850118862854,0.8612284454540065,0.5841241344222561,0.380191080567212,0.6838523975602411,-0.2930949822203608,-0.18005321591369342,0.3701117822539888,1.08263059726287,0.9906305086658725,-0.36207793693954293,0.3282856142963572,0.3167976204015768,0.043254894551051554,1.7135568593882315,0.7972370097527712,-0.005618423768478734,1.7043547735023568,-0.01710144386546826,-0.18640178827774173
-0.8163768273389059,-0.619805831268916,-0.8832310301305035,-0.8286260488963232,-0.8951885685827546,-0.967623125624462,-1.0776226635176631,-2.18699098904163,-1.0686904699285833,-1.1510805001392965,1.180313551377946,0.5819136718646091,0.11237921950083091,-1.252217970211618,0.22455108662700868,-0.25765308455820224,-0.9835926100799811,0.10494191014636675,1.0194894856149819,-1.2340591928806826
-0.37568895491523324,-0.6182446615624033,-0.5529757160219205,-0.34024166490377256,-0.5397963071442493,-0.6844433251087731,-0.5336707814577941,0.24977753419301857,0.29803114922834045,0.27672683906414947,0.057120880322732936,-0.9285332397590624,1.2992176605723795,-0.7942652572323873,0.09028660423886896,0.04944344540985625,-0.6711045426349223,-0.017443903952912117,-0.5087538908770133,-1.659740522700435
0.293238821080313,-0.9927692741547857,-0.21750228978660935,0.4010854744576023,-0.17878876386186743,0.37353439356027685,0.20069483559520798,0.060880749446146486,0.2821390373776781,0.3787130775786812,-0.42016345603307215,-0.5972479831943264,-0.7489764690204455,2.4849281950539424,0.7784274316533443,0.5159749819317004,0.1880196344311625,0.5505831125898404,-0.5904806865647441,2.8245406232347356
-0.8163768273389059,-0.2370772982399182,-0.714837236553855,-0.8286260488963232,-0.7139777036707139,-1.0840947209532095,-0.9861600335738973,-1.20067992011332,-1.0686904699285833,-1.1510805001392965,0.48202557778988314,1.183049959441192,-0.5979542542060807,0.421575715314201,0.9818895415443724,-0.5595799284169103,-1.0076987844374359,0.8585514989577937,0.9678519763287002,0.8155004844960446
0.08307069698416532,0.9182501608798215,0.4661382708080245,0.16817044265276215,0.556886195666362,0.4786761009206648,0.40265761128345,0.267827671402164,-0.03605635767668629,-0.08022499573671196,-0.899418598631073,-1.067373093200266,-2.0042804332485975,-0.7755634359066618,2.0184285520515677,1.1551481160143884,0.49660193611983705,1.9920417674937048,-1.1408489143958536,0.7168511463763191
0.5339480900020368,1.6849456024516376,1.1406593813412476,0.667847179010737,1.2827475902285035,0.7677763017341885,0.6817132263625932,0.3356892449480862,0.2717480411676295,0.20157908436923125,-0.8987109446436713,-1.0664645169512752,-0.12609224677661796,0.04038345508891388,2.670689553421862,0.06575320962270709,0.9314154954170145,2.7117244040191832,-1.139911183840618,0.12726458959190928
-0.590453366562049,0.5432638580052196,-0.20254405167335127,-0.5782504494632327,-0.1626919991979729,-0.17233480671691304,-0.3339883022924689,-0.28239030421454886,-0.66809965052052,-0.6156527479380042,1.016958010960193,0.005239773475084254,-0.19308523606233038,-0.12821935714884902,-0.413481328430547,-0.7135273244672904,-0.1907065518981889,-0.289881778250641,0.5889685110197377,0.019759805163942774
1.6762698793812194,0.547892455476214,1.4946614372807416,1.6826746255724765,1.481329379288054,1.6509917213703325,1.2532372988891156,0.17745335427966125,0.6818365354299425,0.7336251876092523,-1.7270199368972765,-1.3886206410914603,1.2503353312138326,1.2835626566958571,-0.8412054856589434,2.4250644434819204,1.674004773242423,-0.6798199780592462,-1.8050655686003036,0.2896889807013298
-0.5886944468847203,-0.605771307250286,-0.7067838184225589,-0.5763011584641856,-0.7053113102480477,-0.703228777713067,-0.7965887002302438,-0.892457711073223,-0.34261960975146744,0.27672683906414947,0.5355318705331706,0.6839605584902876,0.20332552704208676,1.2388830736647891,-0.635307873352701,-0.7135273244672904,-0.7371061408880415,-0.6781911565637999,0.7075333658557093,0.9962959091541466
-0.8163768273389059,-0.603582975988973,-0.8760932603864653,-0.8286260488963232,-0.8875075169157796,-0.8248364761148345,-0.88920725881402,-1.1248098378880653,-1.0686904699285833,-1.1510805001392965,-0.2943948625614736,0.45018174474385314,-0.47031161510707714,0.13001308774230036,0.23404017481681214,-0.5549594976524576,-0.8807338168558477,0.11623102686356764,0.09300219356649994,0.45569125828434526
-0.587307347961153,-0.603413617286552,-0.7047091345523558,-0.5747639311073324,-0.7030787145534361,-0.36472004459350976,-0.3236330805521703,0.11440150512442697,-0.5846432298105068,-0.6156527479380042,0.29638970579847596,0.5345708908941246,0.6008911514317647,-0.5803545818557322,1.0198707931380142,-0.2376168364159842,-0.49835155984063,0.8340415318276138,0.4826065391767789,-0.9638974066341874
-0.8163768273389059,-0.9927692741547857,-1.0473283565459366,-0.8286260488963232,-1.071775946406504,-0.36165429940508753,-0.6994759892150216,-1.0362947419586015,-1.0686904699285833,-1.1510805001392965,-0.9659229226707098,-1.044182784968172,-1.154126533666829,-0.8146940247016812,-0.8605071308524777,-0.3952842569445485,-0.6137927575635561,-0.946431080725178,-1.165636665677011,0.07361581089900689
-0.8163768273389059,0.5741997266914549,-0.3578896769126181,-0.8286260488963232,-0.3298615516618882,-0.8633322054189243,-0.7931434502424819,-0.4609466184170874,-1.0686904699285833,-1.1510805001392965,-1.1332413410054956,-1.2921854021558135,-1.0736747677344125,0.49983636689479655,0.47049548501562677,-0.7135273244672904,-0.7299415633285667,0.5225482077842492,-1.406709102227407,1.2273699092425614
-0.12161000339247746,0.18814489146316812,-0.008165612848730979,-0.3153175168425601,-0.13989490945275265,-0.7763552483126307,-0.6964814269020223,-0.21436885118500976,1.4206953363929555,2.061486013068457,0.40388056121225147,1.2373346755046466,-0.7585247118716099,0.5105131180542215,-0.17036266096687125,-0.5531456993694901,-0.5487429081584453,-0.12520501103608497,0.9544965854023104,1.0121271998853172
-0.5844818213432771,-0.9927692741547857,-0.8739056754575557,-0.5716325922094941,-0.885153426847396,-1.1564798503538964,-0.9822114266424041,-0.8061554925419959,1.2547362826381876,3.132341517471042,0.6627427292116715,-0.3597906441763429,-0.6790810229235721,-1.046424683138627,-0.9434247855627509,-0.7135273244672904,-1.1131976769019363,-1.02216864146579,0.17194836765438695,-0.47917931404680364
-0.8163768273389059,-0.9927692741547857,-1.0473283565459366,-0.8286260488963232,-1.071775946406504,-0.8599953007715992,-0.695809516392343,0.11440150512442697,-1.0686904699285833,-1.1510805001392965,1.1761136425632885,-0.2746798969465478,0.6380247493623331,-1.0461338307873707,-0.9224943815366121,-0.7135273244672904,-0.9642307826371089,-1.003050665302641,0.5173724311114146,-1.419588825854133
0.11654592606840902,0.19651645843254664,0.17362264145777337,0.20526876134577202,0.24210612527902028,0.2920079720123782,0.2658284254924078,0.2914316969833543,0.12281042882360613,0.07275436203508576,0.7623476862110224,1.4307634966188534,3.2225998985100173,2.396783284359275,0.0034511130145227636,0.09406557284618038,0.26493515025968667,0.03491059436947961,1.2738619095323136,-0.09317793304786812
0.34977661442023733,0.5929450359616579,0.522465783744548,0.4637424639062953,0.6175010029034562,0.036607568871350825,0.2658284254924078,0.7420540035333513,0.69148131231897,0.3787130775786812,-0.6110965196418324,-0.7734895828657948,-1.214643510948221,-0.31853786067643564,0.9713686982268469,0.41710273177156887,0.20506850430554077,0.9830786362096001,-0.8032964249406983,0.573997042739632
1.753715627037859,2.184289933952461,2.272565223277353,1.5017673466260557,2.1247455936671686,2.0859322417446284,1.6140498690129452,0.1996382641676139,0.5089449793451492,0.5316924353504789,-1.4690419431714201,-1.1107992316161857,0.03504477705207159,2.524963261674863,0.23700169343294647,0.9045260880817589,2.2468585953470814,0.5694742942818071,-1.4943654618425997,2.3014807618568227
1.2892298271014038,0.20021645848948533,1.0522422358307293,0.46776316594612627,0.4344751447905647,0.4679693905023559,0.6550453981370398,0.7031298175855113,1.3628026432226878,0.9906305086658725,-1.382590651051733,-0.7692694744059267,-1.211252868810779,-0.37474836062700184,-0.7323532889613773,2.202852146311116,0.6902411068170424,-0.6365803044508076,-1.2453245107211453,0.5197828984108254
-0.34721313428179595,-0.5940440961319684,-0.5210322521734437,-0.30868385043010027,-0.5054215087070717,-0.4690146641741099,-0.3054889462027332,0.44317186143386345,0.037703221769878566,-0.08022499573671196,0.6904316014571408,1.9630121834380583,1.2971856655320089,0.8426128393129886,-0.3720079665550219,-0.7135273244672904,-0.5086491632026121,-0.43579600329126816,1.542917475138443,-0.15006421292042088
-0.11074457048893639,-0.19318098149776855,-0.16781654673667656,-0.046621830827821835,-0.12532125605982056,-0.38074803480183683,-0.40019435522996655,-0.08571958132479551,0.4465878469627882,0.6846717931222767,0.870050750611011,0.17851227560208005,-0.6558401042963967,-0.7935775116980242,-0.7524418630346985,-0.7135273244672904,-0.32534516383645534,-0.7185049042053315,0.6054083321516361,-0.2628037423521969
-0.8163768273389059,-0.5910003924829391,-0.8705571459170078,-0.8286260488963232,-0.8815500284005878,-1.23867419265906,-1.0776226635176631,-2.18699098904163,-1.0686904699285833,-1.1510805001392965,1.7528448729476864,0.6195197895997893,-0.6476967817475563,-0.9113755262293103,0.03753165351413086,-0.549832922200878,-1.1698481880926448,-0.06122779259594171,1.3712863072201396,-0.37715919893556515
